episode,step,env_step,total_time,episode_reward,num_inducing_points
1,0,0,0.22911930084228516,-45.18230397050723,0
2,50,50,0.2602813243865967,-37.704770537810646,0
3,100,100,24.938331127166748,-92.47452110735927,150
4,150,150,33.100762128829956,-40.80103648520722,200
5,200,200,44.32741403579712,-36.58192435071208,250
6,250,250,53.497539043426514,-27.578156220966406,256
7,300,300,63.478474140167236,-14.667881042880845,256
8,350,350,72.8088755607605,-19.218371643973192,256
9,400,400,84.61015009880066,-16.58708919009499,256
10,450,450,93.81594681739807,-17.01215149786832,256
11,500,500,102.2187864780426,-14.290408757305315,256
12,550,550,114.07815432548523,-6.188747206508968,256
13,600,600,124.0628273487091,-6.767059922235784,256
14,650,650,132.84178829193115,-4.931887273766244,256
15,700,700,141.8397536277771,-4.679616981488621,256
16,750,750,153.74264311790466,-5.209159781532115,256
17,800,800,162.28122687339783,-4.339583197754321,256
18,850,850,170.3984088897705,-4.6798313892427466,256
19,900,900,178.4316749572754,-4.769768761843462,256
20,950,950,188.71941375732422,-4.6965974847684,256
21,1000,1000,197.52238750457764,-4.82128368017703,256
