episode,step,env_step,total_time,episode_reward,num_inducing_points
1,0,0,0.23982834815979004,-42.92779723984757,0
2,50,50,0.26418066024780273,-49.791729894444586,0
3,100,100,19.238152027130127,-115.09217846182254,0
4,150,150,27.231679677963257,-67.47428469971376,0
5,200,200,33.13574576377869,-33.43141375029567,0
6,250,250,38.93546962738037,-30.566744931273924,0
7,300,300,45.204036712646484,-32.48807675812017,0
8,350,350,51.31239151954651,-21.542365871848304,0
9,400,400,57.541661500930786,-17.018316419085522,0
10,450,450,66.1142966747284,-13.581595119184321,0
11,500,500,72.01614212989807,-14.344959983766392,0
12,550,550,78.11238718032837,-13.322939570788378,0
13,600,600,84.75804376602173,-10.937478875246684,0
14,650,650,91.19000697135925,-8.955544192491834,0
15,700,700,99.53290367126465,-9.722590812291397,0
16,750,750,106.17700743675232,-9.326184916689792,0
17,800,800,112.60006546974182,-9.571077103541347,0
18,850,850,119.2595853805542,-9.979581526510342,0
19,900,900,125.44676041603088,-9.198388800790603,0
20,950,950,133.864604473114,-8.894158147130423,0
21,1000,1000,140.84663128852844,-9.214563039103373,0
