episode,step,env_step,total_time,episode_reward
1,0,0,0.2596585750579834,-38.214121439069174
2,50,50,0.2966883182525635,-36.49436770563638
3,100,100,0.3343994617462158,-42.05582391288422
4,150,150,0.35938572883605957,-45.50756974516914
5,200,200,63.99542307853699,-100.0073498424977
6,250,250,104.55649828910828,-27.57632691767948
7,300,300,153.47435069084167,-23.429596782620106
8,350,350,204.98787260055542,-29.684855996463327
9,400,400,264.1953663825989,-16.045782085326532
10,450,450,330.07440996170044,-11.706886223444696
11,500,500,397.09665846824646,-10.13387931294144
12,550,550,463.26380801200867,-8.827666848758753
13,600,600,528.4191880226135,-9.455446443629903
14,650,650,593.1780359745026,-10.250546903960755
15,700,700,658.4734880924225,-12.147851323403081
16,750,750,723.0884714126587,-10.834332143893125
17,800,800,787.3242075443268,-12.66729517073138
18,850,850,854.1327073574066,-11.691306167715593
19,900,900,921.1439406871796,-10.52595091056809
20,950,950,988.317399263382,-10.385194028669293
21,1000,1000,1053.3552570343018,-9.49765670525777
