episode,step,env_step,total_time,episode_reward,num_inducing_points
1,0,0,0.09404540061950684,-1771.1797296983405,0
2,200,200,0.18835139274597168,-1803.39167548281,0
3,400,400,0.2677724361419678,-1755.6729699117031,0
4,600,600,0.3465111255645752,-1801.1741582901093,0
5,800,800,38.13473176956177,-1669.1637850554957,0
6,1000,1000,51.47295665740967,-1349.3842601309948,0
7,1200,1200,64.91832137107849,-1293.851931485333,0
8,1400,1400,77.92556691169739,-1324.470660289773,0
9,1600,1600,90.49572920799255,-1314.8636152700165,0
10,1800,1800,103.0426893234253,-1297.9407373326803,0
11,2000,2000,115.6720883846283,-1292.783865033497,0
12,2200,2200,128.38544416427612,-949.0693761174658,0
13,2400,2400,140.9571704864502,-1109.4265077005286,0
14,2600,2600,153.12176060676575,-1177.0122957374435,0
15,2800,2800,165.34478735923767,-1182.4082919377468,0
16,3000,3000,177.52890300750732,-1154.026220016057,0
