episode,step,env_step,total_time,episode_reward,num_inducing_points
1,0,0,0.16554498672485352,-1163.2867886560791,0
2,200,200,0.2455601692199707,-1070.5325101373842,0
3,400,400,0.3253905773162842,-1178.1498552855467,0
4,600,600,0.405545711517334,-1173.4176746693497,0
5,800,800,48.06021738052368,-1223.977627989996,0
6,1000,1000,76.00563716888428,-374.2944272619935,0
7,1200,1200,105.71558046340942,-245.80046193754703,0
8,1400,1400,134.56064224243164,-243.67649871989337,0
9,1600,1600,163.55573916435242,-244.359326723352,0
10,1800,1800,192.93041682243347,-246.18062724947973,0
11,2000,2000,222.41566681861877,-243.30202972544856,0
12,2200,2200,251.1204867362976,-119.3121978732336,0
13,2400,2400,278.705459356308,-122.13091327263076,0
14,2600,2600,306.8355619907379,-244.73846388433898,0
15,2800,2800,334.66055965423584,-119.79309426333757,0
16,3000,3000,362.64555501937866,-120.34040017626924,0
