episode,step,env_step,total_time,episode_reward,num_inducing_points
1,0,0,0.1112065315246582,-1597.8348628006875,0
2,200,200,0.18695712089538574,-1588.163679062567,0
3,400,400,0.26295995712280273,-1542.9157976509948,0
4,600,600,0.3373854160308838,-1591.6844395186379,0
5,800,800,42.858214139938354,-1419.0935591663563,10
6,1000,1000,62.66524863243103,-1277.849702789537,16
7,1200,1200,84.05004644393921,-1216.110069893185,13
8,1400,1400,105.5851583480835,-907.2662312733074,15
9,1600,1600,126.33924794197083,-1321.7335946336734,14
10,1800,1800,146.90783071517944,-740.7792156009634,13
11,2000,2000,168.16644525527954,-731.7963224317764,15
12,2200,2200,188.80991220474243,-477.7534215068744,16
13,2400,2400,209.39206838607788,-480.0760796875229,16
14,2600,2600,228.81335759162903,-603.8766677848256,15
15,2800,2800,248.49517965316772,-606.6872520317363,15
16,3000,3000,268.17415833473206,-853.9383556551345,17
