episode,step,env_step,total_time,episode_reward,num_inducing_points
1,0,0,0.12148547172546387,-1265.8085985282614,0
2,200,200,0.2216506004333496,-1281.6093530726107,0
3,400,400,0.31048059463500977,-1283.4789041445651,0
4,600,600,0.4033699035644531,-1350.115842803025,0
5,800,800,47.463119983673096,-1091.0356994748463,12
6,1000,1000,68.76663160324097,-1020.1967497499477,13
7,1200,1200,88.76620411872864,-485.98028056210876,13
8,1400,1400,109.4801652431488,-863.2038335723797,16
9,1600,1600,129.65508484840393,-863.1555874495114,19
10,1800,1800,148.81258058547974,-753.6415269314581,17
11,2000,2000,168.14156532287598,-239.3861174897739,16
12,2200,2200,187.77690291404724,-239.37544849914124,17
13,2400,2400,206.97683095932007,-488.98084367941385,18
14,2600,2600,227.6665382385254,-236.52057476410235,24
15,2800,2800,247.72333669662476,-235.28708034783847,22
16,3000,3000,269.52131485939026,-358.978161128888,28
