episode,step,env_step,total_time,episode_reward,num_inducing_points
1,0,0,0.11977291107177734,-1163.2867886560791,0
2,200,200,0.20085811614990234,-1070.5325101373842,0
3,400,400,0.2920949459075928,-1178.1498552855467,0
4,600,600,0.3938567638397217,-1173.4176746693497,0
5,800,800,35.00998830795288,-1223.977627989996,0
6,1000,1000,47.181055784225464,-249.6784782582103,0
7,1200,1200,59.23547077178955,-247.57420520437552,0
8,1400,1400,71.51065135002136,-244.8699876248011,0
9,1600,1600,84.82955121994019,-119.37799072117245,0
10,1800,1800,98.66363739967346,-119.77865324950955,0
11,2000,2000,111.6734471321106,-118.66375646625553,0
12,2200,2200,125.21832418441772,-120.0773135589934,0
13,2400,2400,138.06200408935547,-123.0575784911593,0
14,2600,2600,151.34222960472107,-122.43419900574749,0
15,2800,2800,164.81140327453613,-119.92424210450143,0
16,3000,3000,177.65049719810486,-761.585651504621,0
