episode,step,env_step,total_time,episode_reward,num_inducing_points
1,0,0,0.11078310012817383,-1597.8348628006875,0
2,200,200,0.1906881332397461,-1588.163679062567,0
3,400,400,0.2709953784942627,-1542.9157976509948,0
4,600,600,0.3417215347290039,-1591.6844395186379,0
5,800,800,41.487154483795166,-1419.0935591663563,256
6,1000,1000,61.3758442401886,-1282.3463800094946,256
7,1200,1200,80.82338833808899,-1082.1577818339572,256
8,1400,1400,100.07140040397644,-969.9979180723573,256
9,1600,1600,121.12288331985474,-726.9699036146937,256
10,1800,1800,143.01850199699402,-487.3267132387843,256
11,2000,2000,164.22315859794617,-728.9777144153969,256
12,2200,2200,185.24973249435425,-478.5481471054047,256
13,2400,2400,206.049143075943,-600.7860330904527,256
14,2600,2600,226.52073192596436,-587.8362013259102,256
15,2800,2800,246.38661694526672,-605.1992047438754,256
16,3000,3000,266.572634935379,-597.3664903861614,256
