episode,step,env_step,total_time,episode_reward,num_inducing_points
1,0,0,0.10053753852844238,-1597.8348628006875,0
2,200,200,0.17128300666809082,-1588.163679062567,0
3,400,400,0.2512996196746826,-1542.9157976509948,0
4,600,600,0.3422081470489502,-1591.6844395186379,0
5,800,800,36.60915207862854,-1419.0935591663563,0
6,1000,1000,49.083104372024536,-1281.7906732458694,0
7,1200,1200,61.73138618469238,-1151.9407464175881,0
8,1400,1400,74.23659062385559,-1104.3497313502598,0
9,1600,1600,86.32872438430786,-884.3436982565958,0
10,1800,1800,98.33551597595215,-856.2626910765914,0
11,2000,2000,110.19970297813416,-475.96983798911384,0
12,2200,2200,122.45951557159424,-474.3057663391574,0
13,2400,2400,134.56399297714233,-472.7181552330842,0
14,2600,2600,148.23938393592834,-478.28462045771875,0
15,2800,2800,161.88279390335083,-482.18219288555997,0
16,3000,3000,175.18148350715637,-483.27027467992883,0
