episode,step,env_step,total_time,episode_reward,num_inducing_points
1,0,0,0.11054325103759766,-1771.1797296983405,0
2,200,200,0.20020174980163574,-1803.39167548281,0
3,400,400,0.2803995609283447,-1755.6729699117031,0
4,600,600,0.3605198860168457,-1801.1741582901093,0
5,800,800,61.49225425720215,-1669.1637850554957,0
6,1000,1000,97.78108739852905,-1337.9151027341268,0
7,1200,1200,133.62416887283325,-1219.9901017815341,0
8,1400,1400,169.7236611843109,-1175.5653026414243,0
9,1600,1600,204.42906880378723,-1243.1203490282103,0
10,1800,1800,237.6320869922638,-1170.2345536031528,0
11,2000,2000,271.1649613380432,-856.3811845326675,0
12,2200,2200,308.35373163223267,-1014.7066879267624,0
13,2400,2400,343.68586587905884,-1160.1839588185373,0
14,2600,2600,379.6091661453247,-1015.6282759913382,0
15,2800,2800,414.66358852386475,-1282.4503594865207,0
16,3000,3000,448.6538887023926,-1106.8664985348178,0
