episode,step,env_step,total_time,episode_reward,num_inducing_points
1,0,0,0.12515664100646973,-1163.2867886560791,0
2,200,200,0.22646594047546387,-1070.5325101373842,0
3,400,400,0.31681370735168457,-1178.1498552855467,0
4,600,600,0.4084930419921875,-1173.4176746693497,0
5,800,800,42.44578456878662,-1223.977627989996,256
6,1000,1000,62.602139949798584,-502.49078477308996,256
7,1200,1200,82.8341224193573,-812.1921050510956,256
8,1400,1400,102.2473394870758,-245.20505948687452,256
9,1600,1600,122.18978834152222,-614.6062347919086,256
10,1800,1800,142.21554279327393,-120.73924300556192,256
11,2000,2000,164.1442563533783,-124.12327498086931,256
12,2200,2200,185.69254350662231,-246.5219330129803,256
13,2400,2400,207.43825006484985,-121.21832430787403,256
14,2600,2600,228.83395671844482,-492.97076687135575,256
15,2800,2800,250.43745112419128,-122.45119959354248,256
16,3000,3000,270.61281967163086,-122.25461837112117,256
