episode,step,env_step,total_time,episode_reward,num_inducing_points
1,0,0,0.11039352416992188,-909.6811093647008,0
2,200,200,0.19017291069030762,-776.1237972533586,0
3,400,400,0.2701714038848877,-951.0544161415422,0
4,600,600,0.3402442932128906,-991.2850611037533,0
5,800,800,49.93834376335144,-1369.3850886230755,0
6,1000,1000,88.51672172546387,-1069.8325892724338,0
7,1200,1200,124.55356788635254,-769.0857667916766,0
8,1400,1400,165.0617733001709,-981.1169043912852,0
9,1600,1600,209.2224578857422,-634.39348596151,0
10,1800,1800,248.05040097236633,-256.72548030735237,0
11,2000,2000,288.1920187473297,-129.85070159508896,0
12,2200,2200,325.1987121105194,-128.62524230566115,0
13,2400,2400,361.5632071495056,-130.30772227247763,0
14,2600,2600,399.576890707016,-128.52492731027394,0
15,2800,2800,438.16045808792114,-253.85406529737483,0
16,3000,3000,470.1759934425354,-126.79087355337448,0
