episode,step,env_step,total_time,episode_reward,num_inducing_points
1,0,0,0.11694478988647461,-909.6811093647008,0
2,200,200,0.19825291633605957,-776.1237972533586,0
3,400,400,0.28923749923706055,-951.0544161415422,0
4,600,600,0.3603987693786621,-991.2850611037533,0
5,800,800,46.12453484535217,-1369.3850886230755,256
6,1000,1000,66.94872188568115,-893.6727070726835,256
7,1200,1200,88.620450258255,-1029.607990060433,256
8,1400,1400,108.349848985672,-127.08394929229009,256
9,1600,1600,128.30752873420715,-504.8805030343755,256
10,1800,1800,147.8988926410675,-127.75923107554824,256
11,2000,2000,167.3737030029297,-127.63048819461211,256
12,2200,2200,187.82050561904907,-127.40164841077197,256
13,2400,2400,208.51164555549622,-127.2359872578303,256
14,2600,2600,229.08979105949402,-127.0878860934498,256
15,2800,2800,250.1016640663147,-125.96552469397982,256
16,3000,3000,271.96524453163147,-126.30587005553656,256
