episode,step,env_step,total_time,episode_reward,num_inducing_points
1,0,0,0.11037802696228027,-1771.1797296983405,0
2,200,200,0.19081878662109375,-1803.39167548281,0
3,400,400,0.27187490463256836,-1755.6729699117031,0
4,600,600,0.35229063034057617,-1801.1741582901093,0
5,800,800,42.5000524520874,-1669.1637850554957,12
6,1000,1000,63.668853521347046,-1333.6086605012201,17
7,1200,1200,84.66356682777405,-1270.1288748090194,19
8,1400,1400,106.55013275146484,-1243.4293544686332,20
9,1600,1600,126.83311462402344,-1192.076109944093,20
10,1800,1800,147.75506138801575,-1181.0820258544043,21
11,2000,2000,167.9763309955597,-978.3193874044015,22
12,2200,2200,187.62459468841553,-1015.0539398297694,21
13,2400,2400,207.17987990379333,-1098.4021961615736,24
14,2600,2600,226.88093209266663,-1111.7524884394963,25
15,2800,2800,246.89217567443848,-845.9725873952257,22
16,3000,3000,267.859352350235,-691.7502070448458,21
