episode,step,env_step,total_time,episode_reward
1,0,0,0.2626993656158447,-38.214121439069174
2,50,50,0.2979087829589844,-36.49436770563638
3,100,100,0.33664512634277344,-42.05582391288422
4,150,150,0.36164307594299316,-45.50756974516914
5,200,200,19.7054762840271,-100.0073498424977
6,250,250,29.19769525527954,-28.17402239496168
7,300,300,38.24514961242676,-33.32323234593601
8,350,350,47.33320713043213,-17.501248355667645
9,400,400,57.43581581115723,-14.824728253851038
10,450,450,67.98020052909851,-15.160462798999914
11,500,500,79.02075624465942,-11.222189053732402
12,550,550,89.55853652954102,-7.944988084528737
13,600,600,99.98618125915527,-8.118862647446981
14,650,650,109.84061598777771,-8.170712118718914
15,700,700,120.27249360084534,-7.899268665844053
16,750,750,130.6620728969574,-7.963788506039476
17,800,800,140.47822260856628,-8.503648957601822
18,850,850,150.82892775535583,-8.258506731975588
19,900,900,161.4200143814087,-8.160311514614305
20,950,950,171.44516348838806,-7.945749266705034
21,1000,1000,182.7947609424591,-7.674982410572155
