episode,step,env_step,total_time,episode_reward
1,0,0,0.25014710426330566,-45.22800222952935
2,50,50,0.2829129695892334,-37.71765857129007
3,100,100,0.3139660358428955,-40.90184376704168
4,150,150,0.3368699550628662,-41.95173535136079
5,200,200,12.84332013130188,-113.71049393586352
6,250,250,17.286421298980713,-30.367820105816
7,300,300,22.262348413467407,-22.157523215484563
8,350,350,27.27380871772766,-19.06519989641449
9,400,400,32.26463341712952,-11.487632967958737
10,450,450,37.294567584991455,-12.570725913822256
11,500,500,42.455601930618286,-8.979557959482566
12,550,550,46.890297412872314,-8.477440809110945
13,600,600,51.85697388648987,-7.997523038063687
14,650,650,56.934890031814575,-5.7013197498377535
15,700,700,61.889498710632324,-8.032499976694607
16,750,750,66.85747289657593,-7.900984346179238
17,800,800,71.77281045913696,-5.626051293909405
18,850,850,76.73883652687073,-5.593906770697715
19,900,900,81.23861265182495,-8.044408887071045
20,950,950,86.18606543540955,-7.65285313083049
21,1000,1000,91.14211177825928,-8.41173536671027
