episode,step,env_step,total_time,episode_reward
1,0,0,0.24950289726257324,-50.317620887274494
2,50,50,0.2895474433898926,-40.138851555652515
3,100,100,0.32895874977111816,-43.84186889276586
4,150,150,0.360520601272583,-47.18216413911615
5,200,200,15.921952247619629,-97.25644879673084
6,250,250,20.380242824554443,-53.17512068748345
7,300,300,25.48630714416504,-35.908393491219336
8,350,350,30.51431632041931,-23.1327710414818
9,400,400,35.437312841415405,-14.693306886684473
10,450,450,40.41337513923645,-12.927374047549256
11,500,500,45.385087728500366,-11.674649171591248
12,550,550,49.80874800682068,-13.259121583284811
13,600,600,55.06669807434082,-9.98399406816746
14,650,650,60.637768507003784,-10.8665191007042
15,700,700,65.95969152450562,-11.530869938380466
16,750,750,71.37664437294006,-13.473140709013778
17,800,800,76.2442193031311,-10.69655064720786
18,850,850,81.24371409416199,-11.708783163901057
19,900,900,86.65407967567444,-10.109151167314524
20,950,950,91.99499487876892,-11.825060616485858
21,1000,1000,97.08438873291016,-9.455909797217426
