episode,step,env_step,total_time,episode_reward
1,0,0,0.12920570373535156,-1597.8348628006875
2,200,200,16.278321027755737,-1514.775781487988
3,400,400,37.588706254959106,-1142.5645505941604
4,600,600,60.65058660507202,-1289.4773910344602
5,800,800,84.70980310440063,-886.1004756236139
6,1000,1000,110.2942111492157,-992.4631095820417
7,1200,1200,135.6604926586151,-735.8254058469768
8,1400,1400,161.05131936073303,-480.0940551531616
9,1600,1600,187.95939540863037,-475.31419657218754
10,1800,1800,214.22356414794922,-934.3706116788651
11,2000,2000,240.56383228302002,-467.79601709747885
12,2200,2200,266.7121057510376,-463.4465183118507
13,2400,2400,293.11891412734985,-464.867325455757
14,2600,2600,319.28775548934937,-465.3135875424824
15,2800,2800,344.74120712280273,-467.76875144822
16,3000,3000,370.1516954898834,-470.63195408299777
