episode,step,env_step,total_time,episode_reward
1,0,0,0.10257625579833984,-849.0011163159719
2,200,200,15.481072187423706,-1384.1189823015109
3,400,400,40.17275023460388,-1446.6263355460248
4,600,600,66.58079743385315,-5.405054983159938
5,800,800,92.29982161521912,-1.9583670921924072
6,1000,1000,120.25540065765381,-2.782394163618104
7,1200,1200,152.33849000930786,-2.9732845830440335
8,1400,1400,183.75901651382446,-3.8023158717450163
9,1600,1600,211.88180708885193,-3.6927840079681946
10,1800,1800,237.3740336894989,-4.387336705494641
11,2000,2000,264.7988295555115,-4.3833136277371665
12,2200,2200,292.2004201412201,-3.6489107706476807
13,2400,2400,319.0485806465149,-4.546409366426543
14,2600,2600,345.69129610061646,-4.5808398198500155
15,2800,2800,372.58646631240845,-4.161117416276825
16,3000,3000,398.9005811214447,-5.049280753453559
