episode,step,env_step,total_time,episode_reward
1,0,0,0.1335926055908203,-849.0011163159719
2,200,200,16.164790868759155,-1384.1189823015109
3,400,400,39.817923069000244,-1325.768479040392
4,600,600,64.9463586807251,-905.522992337929
5,800,800,90.96762299537659,-747.3638665529228
6,1000,1000,118.33595585823059,-255.31974303245153
7,1200,1200,145.74987077713013,-5.467414603004942
8,1400,1400,173.67724013328552,-5.060324566045849
9,1600,1600,203.3602545261383,-5.975923385944403
10,1800,1800,236.0380277633667,-4.881531147462658
11,2000,2000,264.3805892467499,-3.7452856634582834
12,2200,2200,293.0857684612274,-3.4034318558192775
13,2400,2400,320.86206555366516,-4.315951669883253
14,2600,2600,349.9315576553345,-2.6898851398593595
15,2800,2800,377.98232865333557,-2.766138829974386
16,3000,3000,406.6290135383606,-2.8181348353536477
