episode,step,env_step,total_time,episode_reward
1,0,0,0.11334991455078125,-849.0011163159719
2,200,200,10.60025691986084,-1384.1189823015109
3,400,400,25.21719264984131,-1394.1094199173035
4,600,600,40.6633358001709,-1025.6006248462995
5,800,800,58.83821940422058,-2.6283319506253067
6,1000,1000,76.94075131416321,-542.9369821147449
7,1200,1200,95.43070769309998,-5.805331245564535
8,1400,1400,114.60980486869812,-760.561501403915
9,1600,1600,132.04805707931519,-4.348869415876167
10,1800,1800,149.46488094329834,-499.80787993493277
11,2000,2000,166.35530757904053,-7.74088068964628
12,2200,2200,183.32808637619019,-1.3014337983782711
13,2400,2400,200.22023391723633,-0.5284037548878738
14,2600,2600,216.92884993553162,-0.6935842758175904
15,2800,2800,234.53480648994446,-1.2237391367378332
16,3000,3000,251.94057416915894,-1.0152881983374213
