episode,step,env_step,total_time,episode_reward
1,0,0,0.10994958877563477,-1508.265129239984
2,200,200,14.445788145065308,-1393.7659232602928
3,400,400,34.73263430595398,-1712.9102153407068
4,600,600,56.789905309677124,-1146.9705925134886
5,800,800,81.51740741729736,-1224.617003745918
6,1000,1000,108.03177118301392,-1007.010309157174
7,1200,1200,134.11607575416565,-1082.4140346189984
8,1400,1400,160.48284435272217,-368.0643731663605
9,1600,1600,187.3933117389679,-369.935766614508
10,1800,1800,216.2485327720642,-367.87738490199024
11,2000,2000,245.59235763549805,-367.9086462628725
12,2200,2200,274.4790081977844,-363.9752397079744
13,2400,2400,301.869832277298,-1000.4552323527474
14,2600,2600,328.42393016815186,-490.5642108791282
15,2800,2800,354.8653931617737,-488.74504070592116
16,3000,3000,381.3113923072815,-364.44613853059707
