episode,step,env_step,total_time,episode_reward
1,0,0,0.10569000244140625,-1265.8085985282614
2,200,200,18.287338495254517,-1163.0083473065558
3,400,400,44.807673931121826,-1663.1356989810718
4,600,600,74.09154796600342,-1221.4235952086897
5,800,800,102.12594985961914,-871.9904486438387
6,1000,1000,131.50888586044312,-365.50388825310955
7,1200,1200,160.44076824188232,-361.09797011008936
8,1400,1400,189.76336932182312,-238.0604711174137
9,1600,1600,221.2552306652069,-238.15010676531654
10,1800,1800,250.28201866149902,-239.16119169283414
11,2000,2000,279.7529525756836,-238.84316071696486
12,2200,2200,310.4431822299957,-236.9544706104941
13,2400,2400,339.88725996017456,-236.21546985142118
14,2600,2600,369.38043117523193,-236.43947679233125
15,2800,2800,398.968421459198,-235.66380217385588
16,3000,3000,428.26439476013184,-235.22898609757857
