episode,step,env_step,total_time,episode_reward
1,0,0,0.11185383796691895,-909.6811093647008
2,200,200,0.18371939659118652,-776.1237972533586
3,400,400,0.2546229362487793,-951.0544161415422
4,600,600,42.006856203079224,-1386.0865634296422
5,800,800,68.6035373210907,-1032.2192130576047
6,1000,1000,97.33734607696533,-128.35763112752883
7,1200,1200,126.27020072937012,-127.0510338675762
8,1400,1400,155.5255045890808,-125.92338069381132
9,1600,1600,184.2495732307434,-126.30659669569901
10,1800,1800,214.1454963684082,-126.09931898209908
11,2000,2000,244.11022424697876,-126.50251557762225
12,2200,2200,273.46984362602234,-126.55501485931771
13,2400,2400,303.54493021965027,-126.87387591859728
14,2600,2600,332.53010845184326,-126.50289068774539
15,2800,2800,362.64419531822205,-126.66515236563565
16,3000,3000,391.94959831237793,-126.40725809663878
