episode,step,env_step,total_time,episode_reward
1,0,0,0.10640263557434082,-1771.1797296983405
2,200,200,14.70408034324646,-1610.9850830873356
3,400,400,35.99663758277893,-1187.2490793345794
4,600,600,59.552268505096436,-1257.2742567489747
5,800,800,84.1127417087555,-1208.0711107988243
6,1000,1000,111.49650931358337,-1158.775408452477
7,1200,1200,138.41958570480347,-883.7778598992999
8,1400,1400,163.79408478736877,-612.7261352889215
9,1600,1600,189.76970195770264,-603.8653655668749
10,1800,1800,214.81487321853638,-988.209359188785
11,2000,2000,240.02518224716187,-588.883865264867
12,2200,2200,266.48496198654175,-601.0269637995053
13,2400,2400,292.4605212211609,-595.2366823355084
14,2600,2600,318.67796993255615,-603.3350482092306
15,2800,2800,345.21346616744995,-609.2834444373266
16,3000,3000,371.7764995098114,-609.8137118778974
