episode,step,env_step,total_time,episode_reward
1,0,0,0.10491418838500977,-1142.6468980247612
2,200,200,15.042135000228882,-1372.4484978192554
3,400,400,36.8463020324707,-1077.2865273124141
4,600,600,60.41062831878662,-1244.482932614868
5,800,800,85.49432492256165,-1124.1524438402498
6,1000,1000,111.43061351776123,-872.2382135829017
7,1200,1200,137.2563099861145,-248.1375457642678
8,1400,1400,163.11363244056702,-248.52900449768356
9,1600,1600,189.61304664611816,-760.9740089760886
10,1800,1800,217.23768210411072,-247.02952206066334
11,2000,2000,244.31507182121277,-249.577434070192
12,2200,2200,271.16991448402405,-249.416074138369
13,2400,2400,297.3172426223755,-249.65488124578033
14,2600,2600,323.89511466026306,-249.5465334683644
15,2800,2800,349.8247663974762,-249.06485641901344
16,3000,3000,376.2325155735016,-249.7268882632434
