episode,step,env_step,total_time,episode_reward
1,0,0,0.12770485877990723,-1764.9438989377898
2,200,200,17.822120189666748,-1714.2285322432674
3,400,400,40.2722053527832,-1344.4572705520902
4,600,600,64.69381737709045,-1305.5728940721926
5,800,800,91.9453239440918,-1144.247165697395
6,1000,1000,120.3866503238678,-1083.911281087787
7,1200,1200,148.5464141368866,-1057.7044021786367
8,1400,1400,175.41767382621765,-910.9608865753607
9,1600,1600,202.35129022598267,-913.9467911665549
10,1800,1800,229.3433063030243,-776.3722576502066
11,2000,2000,256.56979751586914,-751.2737806916998
12,2200,2200,285.5145831108093,-750.335042938105
13,2400,2400,313.87791633605957,-505.1823146522488
14,2600,2600,343.0150809288025,-525.3364055295929
15,2800,2800,370.38853669166565,-554.2897585746066
16,3000,3000,398.0385344028473,-559.5573458712951
