episode,step,env_step,total_time,episode_reward
1,0,0,0.11493062973022461,-1163.2867886560791
2,200,200,14.347145080566406,-1192.059722739153
3,400,400,36.19031763076782,-1593.0534309282668
4,600,600,60.38339281082153,-1324.4435114193484
5,800,800,85.57923889160156,-1124.2472757509827
6,1000,1000,111.73778009414673,-244.6010064795365
7,1200,1200,138.01727080345154,-246.2492784393825
8,1400,1400,164.56925225257874,-119.24223139710014
9,1600,1600,190.8531882762909,-119.45827008504445
10,1800,1800,216.96747159957886,-119.26507844522614
11,2000,2000,242.41455245018005,-118.899581706861
12,2200,2200,267.6854598522186,-119.37393402295258
13,2400,2400,293.1611614227295,-119.04746200620987
14,2600,2600,319.27680230140686,-119.11923484170588
15,2800,2800,345.5022699832916,-118.74443723733857
16,3000,3000,371.9135322570801,-118.70963473269177
