episode,step,env_step,total_time,episode_reward
1,0,0,0.12498021125793457,-1163.2867886560791
2,200,200,17.943232536315918,-1192.059722739153
3,400,400,45.01264047622681,-1348.109888179961
4,600,600,74.110684633255,-1307.0966440051075
5,800,800,104.673907995224,-1119.9209413106669
6,1000,1000,138.915753364563,-867.6843738606677
7,1200,1200,172.31689643859863,-245.82856798460216
8,1400,1400,205.917564868927,-119.3236713574254
9,1600,1600,239.55551958084106,-119.23581367701884
10,1800,1800,273.8878655433655,-119.05140171005631
11,2000,2000,304.6522636413574,-118.90179771946174
12,2200,2200,334.0712149143219,-119.31435167081466
13,2400,2400,363.84153389930725,-118.88301951065084
14,2600,2600,394.53234219551086,-119.09756113563421
15,2800,2800,424.8823573589325,-118.93212776678773
16,3000,3000,455.28249740600586,-118.9142153335457
