episode,step,env_step,total_time,episode_reward
1,0,0,0.12043595314025879,-1163.2867886560791
2,200,200,18.242666721343994,-1192.059722739153
3,400,400,45.03425431251526,-1550.6461975693644
4,600,600,73.84312200546265,-1317.4659501449075
5,800,800,110.15035915374756,-1188.7491122684646
6,1000,1000,145.2267782688141,-369.74421314989445
7,1200,1200,184.83798122406006,-244.75292504618153
8,1400,1400,225.7289433479309,-122.43891296780494
9,1600,1600,267.0879969596863,-120.93584211889423
10,1800,1800,307.45472979545593,-120.81670847386637
11,2000,2000,349.9909770488739,-120.43976925070598
12,2200,2200,392.7654333114624,-246.98680003047008
13,2400,2400,435.1386592388153,-119.75400780203454
14,2600,2600,477.41111850738525,-120.49898534073455
15,2800,2800,518.1855244636536,-119.6000551114065
16,3000,3000,560.9167201519012,-119.96050650380423
