episode,step,env_step,total_time,episode_reward
1,0,0,0.12702226638793945,-909.6811093647008
2,200,200,20.86244487762451,-1380.518659037731
3,400,400,54.59245681762695,-759.1536430173678
4,600,600,94.65120768547058,-1207.453748957301
5,800,800,135.69522857666016,-993.2241083309726
6,1000,1000,192.07747340202332,-881.2150526050137
7,1200,1200,239.972473859787,-126.34172667939893
8,1400,1400,274.6369800567627,-126.93050609325464
9,1600,1600,312.84684801101685,-126.85468855190977
10,1800,1800,347.44153666496277,-127.21701189952448
11,2000,2000,380.7845022678375,-126.34796141231188
12,2200,2200,409.59725856781006,-126.53118469930149
13,2400,2400,439.7030704021454,-125.81246848747618
14,2600,2600,470.4349946975708,-127.53862282411066
15,2800,2800,501.6218888759613,-126.30702139640606
16,3000,3000,532.3555772304535,-126.8321304486519
