episode,step,env_step,total_time,episode_reward
1,0,0,0.1155247688293457,-1265.8085985282614
2,200,200,18.62665343284607,-1163.0083473065558
3,400,400,43.491020917892456,-1654.7138024300923
4,600,600,70.37286520004272,-1246.0044523923773
5,800,800,100.5576183795929,-1107.8078524161015
6,1000,1000,131.49898672103882,-1003.3696157968601
7,1200,1200,161.5594265460968,-359.21162206117026
8,1400,1400,190.92116975784302,-236.85892530682963
9,1600,1600,221.14097213745117,-237.47908216820653
10,1800,1800,251.55045795440674,-237.87287811847432
11,2000,2000,282.2371406555176,-236.8635059610514
12,2200,2200,312.56364583969116,-236.24651897982952
13,2400,2400,343.3866183757782,-235.48979017296327
14,2600,2600,374.1801846027374,-236.41459355456217
15,2800,2800,404.02765250205994,-235.34545354980884
16,3000,3000,434.38150000572205,-234.93371803612925
