episode,step,env_step,total_time,episode_reward,num_inducing_points
1,0,0,0.10829687118530273,-1163.2867886560791,512
2,200,200,0.19860148429870605,-1070.5325101373842,512
3,400,400,0.2777109146118164,-1178.1498552855467,512
4,600,600,0.3533649444580078,-1173.4176746693497,512
5,800,800,47.607404470443726,-1223.977627989996,512
6,1000,1000,69.3717155456543,-1056.2923708430496,512
7,1200,1200,90.80606698989868,-1017.7088556432298,512
8,1400,1400,112.15271973609924,-365.37772095257463,512
9,1600,1600,133.40151810646057,-880.7578846331612,512
10,1800,1800,153.76521110534668,-620.2438371206755,512
11,2000,2000,173.23080253601074,-368.18464136102824,473
12,2200,2200,192.2700469493866,-368.667477455758,439
13,2400,2400,211.49248147010803,-245.5563950627841,405
14,2600,2600,230.87057065963745,-245.10937445560117,380
15,2800,2800,250.5653736591339,-244.62327419562888,357
16,3000,3000,273.26346945762634,-243.48513764920048,331
