episode,step,env_step,total_time,episode_reward,num_inducing_points
1,0,0,0.15794968605041504,-909.6811093647008,0
2,200,200,0.23592019081115723,-776.1237972533586,0
3,400,400,0.3155980110168457,-951.0544161415422,0
4,600,600,0.40862131118774414,-991.2850611037533,0
5,800,800,47.767828941345215,-1369.3850886230755,0
6,1000,1000,64.9501519203186,-1149.878700739802,0
7,1200,1200,81.86360478401184,-1152.5682745872616,0
8,1400,1400,98.82943534851074,-507.62362106461177,0
9,1600,1600,116.71934294700623,-130.25979218591462,0
10,1800,1800,133.60273146629333,-128.36745269614502,0
11,2000,2000,153.98020195960999,-130.15715983293742,0
12,2200,2200,173.72022771835327,-130.23112968054832,0
13,2400,2400,191.58807826042175,-128.302430781847,0
14,2600,2600,208.64290738105774,-127.57127005694397,0
15,2800,2800,226.2115294933319,-130.80390771503787,0
16,3000,3000,245.68208742141724,-128.1416135477321,0
