episode,step,env_step,total_time,episode_reward,num_inducing_points
1,0,0,0.16218829154968262,-909.6811093647008,512
2,200,200,0.27167272567749023,-776.1237972533586,512
3,400,400,0.3495802879333496,-951.0544161415422,512
4,600,600,0.4260709285736084,-991.2850611037533,512
5,800,800,99.41378116607666,-1369.3850886230755,17
6,1000,1000,137.34682178497314,-1084.3522937511405,18
7,1200,1200,175.54692935943604,-126.46062907573202,14
8,1400,1400,213.04832887649536,-126.6990934614596,17
9,1600,1600,250.91933131217957,-127.45863347690313,19
10,1800,1800,289.9207558631897,-127.16209186012854,24
11,2000,2000,329.96034359931946,-129.94333827253908,22
12,2200,2200,370.17943954467773,-126.14722109477223,30
13,2400,2400,410.7839503288269,-126.95334601556102,26
14,2600,2600,451.8297393321991,-126.66202628628541,20
15,2800,2800,492.7276735305786,-125.69826083574011,19
16,3000,3000,535.3596823215485,-125.74577703231124,28
