episode,step,env_step,total_time,episode_reward,num_inducing_points
1,0,0,0.15243816375732422,-1771.1797296983405,512
2,200,200,0.22930026054382324,-1803.39167548281,512
3,400,400,0.30326414108276367,-1755.6729699117031,512
4,600,600,0.38547539710998535,-1801.1741582901093,512
5,800,800,95.82007122039795,-1669.1637850554957,11
6,1000,1000,134.03769731521606,-1099.1241180976638,21
7,1200,1200,171.8214147090912,-1169.218006543619,24
8,1400,1400,210.03946161270142,-1298.9259467252214,21
9,1600,1600,248.88532257080078,-1267.758707024405,24
10,1800,1800,287.7155222892761,-1199.3830916009051,23
11,2000,2000,326.6312222480774,-988.3949550329708,19
12,2200,2200,365.9172840118408,-975.4651505078469,23
13,2400,2400,406.5216579437256,-1091.9850848593692,21
14,2600,2600,448.0209493637085,-724.1488505874989,26
15,2800,2800,489.49656081199646,-1077.2404004974999,30
16,3000,3000,532.7126948833466,-1023.8917870819579,21
