episode,step,env_step,total_time,episode_reward,num_inducing_points
1,0,0,0.14925909042358398,-1265.8085985282614,512
2,200,200,0.23581552505493164,-1281.6093530726107,512
3,400,400,0.34781503677368164,-1283.4789041445651,512
4,600,600,0.44701361656188965,-1350.115842803025,512
5,800,800,54.56143355369568,-1091.0356994748463,512
6,1000,1000,80.57668709754944,-1457.6943766382526,512
7,1200,1200,105.71360611915588,-1329.4556561306497,512
8,1400,1400,130.11103773117065,-858.5194255042112,512
9,1600,1600,154.0340931415558,-824.6430513087189,512
10,1800,1800,177.86703038215637,-358.0100865934238,512
11,2000,2000,202.70567989349365,-360.53854321873865,475
12,2200,2200,228.4356517791748,-359.8062615844335,434
13,2400,2400,254.06684756278992,-360.03334364773303,403
14,2600,2600,278.92131304740906,-358.27093890296516,369
15,2800,2800,303.1590721607208,-358.41933696036085,343
16,3000,3000,325.65603590011597,-356.93454594041543,322
