episode,step,env_step,total_time,episode_reward,num_inducing_points
1,0,0,0.11818337440490723,-1597.8348628006875,512
2,200,200,0.21011066436767578,-1588.163679062567,512
3,400,400,0.2893860340118408,-1542.9157976509948,512
4,600,600,0.36983704566955566,-1591.6844395186379,512
5,800,800,46.86969995498657,-1419.0935591663563,324
6,1000,1000,68.63629937171936,-1217.0457859145283,389
7,1200,1200,90.9922559261322,-1119.1849050544208,418
8,1400,1400,111.55832123756409,-1127.5207178559872,427
9,1600,1600,131.1613245010376,-1103.0512036345553,402
10,1800,1800,150.30910301208496,-992.3425534989333,368
11,2000,2000,169.18190789222717,-904.3227298532554,341
12,2200,2200,188.12426018714905,-858.4122386378591,314
13,2400,2400,207.10494780540466,-607.3220104943713,288
14,2600,2600,228.43508458137512,-1268.7820019807566,281
15,2800,2800,248.83324217796326,-481.8339218771714,263
16,3000,3000,269.2978916168213,-483.1964177581034,245
