episode,step,env_step,total_time,episode_reward,num_inducing_points
1,0,0,0.10886049270629883,-1597.8348628006875,512
2,200,200,0.18781590461730957,-1588.163679062567,512
3,400,400,0.2707388401031494,-1542.9157976509948,512
4,600,600,0.3493680953979492,-1591.6844395186379,512
5,800,800,58.175089597702026,-1419.0935591663563,324
6,1000,1000,83.71507215499878,-1362.6853988574221,309
7,1200,1200,109.57506513595581,-1325.4907329116995,296
8,1400,1400,135.1021614074707,-1281.2290656458601,274
9,1600,1600,159.65140295028687,-1245.5221970561643,270
10,1800,1800,184.7624068260193,-1133.4493580073574,273
11,2000,2000,209.83631658554077,-1136.118297204296,278
12,2200,2200,234.89694952964783,-1029.36995013044,274
13,2400,2400,260.22695326805115,-991.0124519285173,252
14,2600,2600,286.2531912326813,-852.9759431485378,237
15,2800,2800,311.59163212776184,-622.1033435690277,233
16,3000,3000,337.30538058280945,-481.60912702696794,218
