episode,step,env_step,total_time,episode_reward,num_inducing_points
1,0,0,0.11272311210632324,-1163.2867886560791,256
2,200,200,0.20744967460632324,-1070.5325101373842,256
3,400,400,0.28551149368286133,-1178.1498552855467,256
4,600,600,0.3591489791870117,-1173.4176746693497,256
5,800,800,58.92553496360779,-1223.977627989996,35
6,1000,1000,84.52517795562744,-930.0747676151938,31
7,1200,1200,109.54738974571228,-245.85021521723888,100
8,1400,1400,134.9723138809204,-243.53423663765224,88
9,1600,1600,160.5516483783722,-245.38945716354564,75
10,1800,1800,185.71302390098572,-119.64606586285522,71
11,2000,2000,210.71784496307373,-372.82861580777063,62
12,2200,2200,236.93963813781738,-244.53159943779136,256
13,2400,2400,263.81080961227417,-242.72436324128606,86
14,2600,2600,290.2222726345062,-243.57760758054252,83
15,2800,2800,316.41159176826477,-119.71335897984154,149
16,3000,3000,343.10943937301636,-120.87460841147399,81
