episode,step,env_step,total_time,episode_reward
1,0,0,0.12099671363830566,-1597.8348628006875
2,200,200,32.96479892730713,-1514.775781487988
3,400,400,79.28911066055298,-1047.704924020198
4,600,600,127.71470618247986,-1221.2792352365311
5,800,800,178.31696367263794,-1132.0097035275649
6,1000,1000,230.93634724617004,-775.1595009050149
7,1200,1200,283.8312532901764,-485.3047753256107
8,1400,1400,336.9831600189209,-484.1758037741979
9,1600,1600,391.2510643005371,-481.34740431930754
10,1800,1800,445.1997878551483,-477.48993973861394
11,2000,2000,499.7800931930542,-476.3665243625351
12,2200,2200,554.4666168689728,-478.0561911052768
13,2400,2400,609.421338558197,-476.54548227475595
14,2600,2600,665.1052227020264,-484.8547910676157
15,2800,2800,721.5867912769318,-485.6018894584834
16,3000,3000,780.6735501289368,-484.6080404002669
