episode,step,env_step,total_time,episode_reward,num_inducing_points
1,0,0,0.12601733207702637,-1597.8348628006875,256
2,200,200,0.20043563842773438,-1588.163679062567,256
3,400,400,0.2755701541900635,-1542.9157976509948,256
4,600,600,0.3492891788482666,-1591.6844395186379,256
5,800,800,96.8781943321228,-1419.0935591663563,10
6,1000,1000,133.83192229270935,-1273.4342934278197,17
7,1200,1200,170.69226098060608,-853.220584887409,20
8,1400,1400,208.64802265167236,-724.9928130273137,19
9,1600,1600,246.20581340789795,-1158.6088032848215,19
10,1800,1800,284.2862272262573,-488.1178487749779,16
11,2000,2000,323.2363636493683,-485.81803301702365,19
12,2200,2200,362.9822566509247,-480.78766719191435,19
13,2400,2400,402.4052402973175,-469.0381129201093,18
14,2600,2600,442.44901037216187,-465.07197902507744,22
15,2800,2800,483.5327787399292,-474.1979110880769,25
16,3000,3000,526.4146780967712,-466.7045482815755,31
