episode,step,env_step,total_time,episode_reward
1,0,0,0.12043476104736328,-909.6811093647008
2,200,200,32.52881121635437,-1380.518659037731
3,400,400,79.37852311134338,-1214.9425712984091
4,600,600,130.02104568481445,-1085.6635320155033
5,800,800,179.4012553691864,-993.6069700592244
6,1000,1000,231.30693244934082,-128.96451481487597
7,1200,1200,283.99289870262146,-129.51003323216645
8,1400,1400,336.5919671058655,-128.8646832443267
9,1600,1600,390.02908992767334,-129.32739838342093
10,1800,1800,443.74272990226746,-128.7471321244726
11,2000,2000,497.4027359485626,-128.91548898640573
12,2200,2200,551.9121561050415,-127.7142632557354
13,2400,2400,606.7514007091522,-127.27544920169308
14,2600,2600,662.5959565639496,-127.34168228345538
15,2800,2800,718.8237018585205,-126.36694345973058
16,3000,3000,778.7669150829315,-126.11778964122028
