episode,step,env_step,total_time,episode_reward,num_inducing_points
1,0,0,0.11942815780639648,-1597.8348628006875,256
2,200,200,0.19995927810668945,-1588.163679062567,256
3,400,400,0.2879512310028076,-1542.9157976509948,256
4,600,600,0.37746620178222656,-1591.6844395186379,256
5,800,800,43.926061391830444,-1419.0935591663563,256
6,1000,1000,62.55520176887512,-1206.5010706206556,256
7,1200,1200,81.3861870765686,-1196.6787061104283,256
8,1400,1400,100.16361045837402,-1133.8621834505173,256
9,1600,1600,118.81437635421753,-1104.4213195659495,256
10,1800,1800,140.39850234985352,-1084.1722636822694,256
11,2000,2000,161.481947183609,-1150.1521128868249,256
12,2200,2200,181.91958022117615,-1015.9564630848865,256
13,2400,2400,202.39786982536316,-484.0282467266641,256
14,2600,2600,224.6891930103302,-483.46907393997833,256
15,2800,2800,245.0208990573883,-482.9355663351188,256
16,3000,3000,265.3831377029419,-486.0331611562412,249
