episode,step,env_step,total_time,episode_reward,num_inducing_points
1,0,0,0.10992145538330078,-1265.8085985282614,0
2,200,200,0.18552088737487793,-1281.6093530726107,0
3,400,400,0.25693392753601074,-1283.4789041445651,0
4,600,600,0.32968568801879883,-1350.115842803025,0
5,800,800,53.06190633773804,-1091.0356994748463,0
6,1000,1000,71.59532690048218,-373.24789064284397,0
7,1200,1200,90.17244791984558,-405.0979974807725,0
8,1400,1400,107.24023962020874,-239.0050990856779,0
9,1600,1600,124.18073916435242,-615.9214784774424,0
10,1800,1800,141.45810270309448,-237.1887481930809,0
11,2000,2000,158.7027621269226,-236.81550603353148,0
12,2200,2200,175.90918135643005,-238.89774682030352,0
13,2400,2400,193.13198399543762,-241.25532299687674,0
14,2600,2600,210.2507288455963,-239.00406686788267,0
15,2800,2800,227.26391291618347,-237.25541754414468,0
16,3000,3000,244.46981072425842,-237.4155006618874,0
