episode,step,env_step,total_time,episode_reward
1,0,0,0.11610198020935059,-909.6811093647008
2,200,200,22.517269611358643,-1380.518659037731
3,400,400,63.084542989730835,-749.1010803280309
4,600,600,103.38681507110596,-1365.7819974723143
5,800,800,136.3389174938202,-1085.808310942266
6,1000,1000,178.81950306892395,-948.3614415414766
7,1200,1200,211.77774715423584,-885.896993360666
8,1400,1400,248.12113451957703,-128.87229845056032
9,1600,1600,286.9037022590637,-128.34219160722458
10,1800,1800,320.9079086780548,-127.8404874574712
11,2000,2000,353.73175048828125,-127.887607484694
12,2200,2200,396.45653319358826,-126.50307361313553
13,2400,2400,435.0919852256775,-127.59964492817434
14,2600,2600,469.10336542129517,-126.10213963211201
15,2800,2800,502.84943103790283,-127.09974763478449
16,3000,3000,536.1249666213989,-126.40872361728204
