episode,step,env_step,total_time,episode_reward,num_inducing_points
1,0,0,0.11277508735656738,-909.6811093647008,256
2,200,200,0.19565320014953613,-776.1237972533586,256
3,400,400,0.273378849029541,-951.0544161415422,256
4,600,600,0.35509324073791504,-991.2850611037533,256
5,800,800,101.05210208892822,-1369.3850886230755,17
6,1000,1000,138.0595293045044,-1084.3522937511405,18
7,1200,1200,175.36516308784485,-126.46062907573202,14
8,1400,1400,213.0484104156494,-126.6990934614596,17
9,1600,1600,251.38096690177917,-127.45863347690313,19
10,1800,1800,289.6356165409088,-127.16209186012854,24
11,2000,2000,328.9909839630127,-129.94333827253908,22
12,2200,2200,368.5317280292511,-126.14722109477223,30
13,2400,2400,409.37925815582275,-126.95334601556102,26
14,2600,2600,450.38029885292053,-126.66202628628541,20
15,2800,2800,491.5188798904419,-125.69826083574011,19
16,3000,3000,534.0475580692291,-125.74577703231124,28
