episode,step,env_step,total_time,episode_reward
1,0,0,0.10980701446533203,-1771.1797296983405
2,200,200,32.89829897880554,-1610.9850830873356
3,400,400,78.80794715881348,-1207.2420313542505
4,600,600,126.95319533348083,-1252.284042997229
5,800,800,176.94690704345703,-1172.8608076155701
6,1000,1000,228.81211614608765,-796.0699836561855
7,1200,1200,281.01513385772705,-1052.2715232884616
8,1400,1400,334.0159614086151,-908.5005877697172
9,1600,1600,386.93929743766785,-510.60598374393646
10,1800,1800,441.18111395835876,-769.5352022746
11,2000,2000,495.27526211738586,-485.74877660372704
12,2200,2200,549.6979706287384,-600.0621694166839
13,2400,2400,604.7575469017029,-733.622969532374
14,2600,2600,660.3796396255493,-732.3308296477413
15,2800,2800,719.9332776069641,-733.7272224525871
16,3000,3000,784.5268270969391,-726.4423274336033
