episode,step,env_step,total_time,episode_reward
1,0,0,0.12805819511413574,-1508.265129239984
2,200,200,10.745499610900879,-1393.7659232602928
3,400,400,25.960466861724854,-1714.4772059205259
4,600,600,41.54829287528992,-1295.4358484703912
5,800,800,58.132615089416504,-1229.4117798653724
6,1000,1000,75.33871698379517,-1158.9385869551927
7,1200,1200,92.98538637161255,-865.8002456728658
8,1400,1400,110.32518649101257,-618.4136196288853
9,1600,1600,127.54261445999146,-361.1580402786474
10,1800,1800,144.5067367553711,-973.8050793440907
11,2000,2000,161.31992149353027,-874.0705590454488
12,2200,2200,178.29377222061157,-365.7362457342191
13,2400,2400,194.96059155464172,-359.9976886273252
14,2600,2600,211.72696995735168,-361.2310259517253
15,2800,2800,229.08467364311218,-362.27569464986817
16,3000,3000,246.60955595970154,-366.1302374640916
