episode,step,env_step,total_time,episode_reward
1,0,0,0.11550116539001465,-1764.9438989377898
2,200,200,17.207712650299072,-1714.2285322432674
3,400,400,41.980485916137695,-1343.4566507860225
4,600,600,64.73596262931824,-1328.2831201350791
5,800,800,88.71295380592346,-1239.5398462378325
6,1000,1000,114.58654308319092,-1076.6656192807966
7,1200,1200,139.78746223449707,-1066.3336061344642
8,1400,1400,165.2990300655365,-928.0451309624725
9,1600,1600,192.19915771484375,-1000.4491962372266
10,1800,1800,218.38706421852112,-892.1698043995073
11,2000,2000,245.4580671787262,-876.2719415060379
12,2200,2200,272.03133606910706,-746.6266023469576
13,2400,2400,297.36231780052185,-748.6075133086464
14,2600,2600,323.006418466568,-752.6001697514496
15,2800,2800,349.0204887390137,-780.5655839041053
16,3000,3000,374.41577434539795,-556.5350135633339
