episode,step,env_step,total_time,episode_reward
1,0,0,0.18819952011108398,-1163.2867886560791
2,200,200,17.951066255569458,-1192.059722739153
3,400,400,40.936102628707886,-1299.0185541736093
4,600,600,65.63435411453247,-1332.35424404506
5,800,800,91.76579976081848,-1162.1583818297447
6,1000,1000,119.43722534179688,-872.8677025196866
7,1200,1200,147.17809200286865,-243.75492728431163
8,1400,1400,174.60951948165894,-119.58858440192229
9,1600,1600,202.44162940979004,-118.99812348242179
10,1800,1800,230.30903959274292,-118.92256043395133
11,2000,2000,258.0526297092438,-119.09223662697602
12,2200,2200,286.1126182079315,-119.59164531125808
13,2400,2400,313.64001512527466,-119.39446866790242
14,2600,2600,342.1796188354492,-119.4719690631154
15,2800,2800,371.8340971469879,-244.57974722988374
16,3000,3000,404.1130940914154,-244.4528519975645
