episode,step,env_step,total_time,episode_reward,num_inducing_points
1,0,0,0.1398003101348877,-909.6811093647008,0
2,200,200,0.22981786727905273,-776.1237972533586,0
3,400,400,0.3251218795776367,-951.0544161415422,0
4,600,600,0.41727328300476074,-991.2850611037533,0
5,800,800,43.420310974121094,-1369.3850886230755,0
6,1000,1000,73.53505730628967,-126.63469156156562,0
7,1200,1200,105.08025527000427,-966.9624380701956,0
8,1400,1400,134.21004724502563,-128.20044779233518,0
9,1600,1600,162.09333324432373,-126.61624715710987,0
10,1800,1800,190.01507425308228,-254.53857153184057,0
11,2000,2000,219.33015275001526,-126.79875458167012,0
12,2200,2200,250.09031414985657,-127.07101625750182,0
13,2400,2400,279.9455509185791,-127.48208284902556,0
14,2600,2600,309.6103518009186,-128.13507429554994,0
15,2800,2800,341.0003592967987,-126.7706262923916,0
16,3000,3000,372.25995683670044,-126.27070257337485,0
