episode,step,env_step,total_time,episode_reward,num_inducing_points
1,0,0,0.15682077407836914,-909.6811093647008,256
2,200,200,0.25747203826904297,-776.1237972533586,256
3,400,400,0.36757326126098633,-951.0544161415422,256
4,600,600,0.4534478187561035,-991.2850611037533,256
5,800,800,59.92015862464905,-1369.3850886230755,256
6,1000,1000,86.05604124069214,-127.55500165903423,256
7,1200,1200,112.1923599243164,-127.60817758601394,256
8,1400,1400,138.62083458900452,-126.92021463185455,256
9,1600,1600,164.98020243644714,-127.19362029348508,256
10,1800,1800,191.37484312057495,-126.63353142292497,256
11,2000,2000,217.4920871257782,-126.30336569101401,256
12,2200,2200,244.07894277572632,-126.39760124662162,256
13,2400,2400,271.213175535202,-127.02112546582931,256
14,2600,2600,298.3722629547119,-126.8429286338382,256
15,2800,2800,325.81446957588196,-126.47038513881141,256
16,3000,3000,352.78424644470215,-126.38650948617727,256
