episode,step,env_step,total_time,episode_reward,num_inducing_points
1,0,0,0.17297601699829102,-1597.8348628006875,256
2,200,200,0.2736701965332031,-1588.163679062567,256
3,400,400,0.37329745292663574,-1542.9157976509948,256
4,600,600,0.4849720001220703,-1591.6844395186379,256
5,800,800,62.90294933319092,-1419.0935591663563,12
6,1000,1000,90.82820534706116,-1279.5015601863684,18
7,1200,1200,118.33561038970947,-1107.1660403298592,18
8,1400,1400,145.87164783477783,-1123.5917294093447,19
9,1600,1600,174.20224356651306,-852.9800500861734,17
10,1800,1800,201.86630177497864,-729.1672608629083,16
11,2000,2000,229.4692907333374,-477.8781911680612,18
12,2200,2200,257.1076145172119,-608.9145028243126,17
13,2400,2400,285.69362235069275,-476.15857482430124,19
14,2600,2600,314.35252237319946,-479.0395959521951,20
15,2800,2800,340.03603291511536,-482.3485746443192,18
16,3000,3000,364.1446409225464,-479.49169022566633,17
