episode,step,env_step,total_time,episode_reward
1,0,0,0.11053895950317383,-1163.2867886560791
2,200,200,17.590716123580933,-1192.059722739153
3,400,400,41.174432039260864,-1550.6461761039916
4,600,600,66.58198165893555,-1309.728340441838
5,800,800,93.42619967460632,-1171.2514378891806
6,1000,1000,122.51537561416626,-619.3923725089327
7,1200,1200,150.57284259796143,-246.88595841994348
8,1400,1400,178.2016305923462,-119.64992476335354
9,1600,1600,207.097665309906,-119.55879213933642
10,1800,1800,236.18463850021362,-246.06612205922187
11,2000,2000,265.586989402771,-119.09786433586673
12,2200,2200,294.2405581474304,-120.02358325253968
13,2400,2400,323.62986278533936,-119.30713179970424
14,2600,2600,355.3875780105591,-118.98590487079862
15,2800,2800,385.7256426811218,-118.82630632060649
16,3000,3000,415.44780468940735,-119.07699049232077
