episode,step,env_step,total_time,episode_reward
1,0,0,0.11497807502746582,-1080.0770896175793
2,200,200,14.34954309463501,-1056.1511359754209
3,400,400,35.60705924034119,-1427.1807823526733
4,600,600,58.43486142158508,-1299.1313264022579
5,800,800,82.50515246391296,-1021.1350614800263
6,1000,1000,108.42981243133545,-894.7277303361749
7,1200,1200,134.5513515472412,-254.6637485679739
8,1400,1400,160.82854628562927,-128.4648580209127
9,1600,1600,186.80552983283997,-127.04009590880271
10,1800,1800,215.24316477775574,-128.70056403737877
11,2000,2000,243.2563202381134,-426.6000860336303
12,2200,2200,273.6415114402771,-622.1188673371598
13,2400,2400,303.87664794921875,-375.9399750700399
14,2600,2600,333.57830238342285,-376.1613941384739
15,2800,2800,360.9687488079071,-375.3569237817401
16,3000,3000,388.0811324119568,-127.51339405676536
