episode,step,env_step,total_time,episode_reward,num_inducing_points
1,0,0,0.10681724548339844,-1771.1797296983405,256
2,200,200,0.18309593200683594,-1803.39167548281,256
3,400,400,0.25992298126220703,-1755.6729699117031,256
4,600,600,0.3338282108306885,-1801.1741582901093,256
5,800,800,55.143850326538086,-1669.1637850554957,181
6,1000,1000,79.46632957458496,-1519.4181377032603,194
7,1200,1200,103.66261124610901,-1512.8105538682098,172
8,1400,1400,128.26485896110535,-1501.1975937363995,158
9,1600,1600,153.11312174797058,-1497.68684680373,147
10,1800,1800,177.1748104095459,-1488.1322295510179,137
11,2000,2000,200.99454641342163,-1480.8131475292682,124
12,2200,2200,225.56424260139465,-1463.6691782497062,117
13,2400,2400,249.49320769309998,-1452.967571203103,109
14,2600,2600,273.2566342353821,-1421.187321330287,110
15,2800,2800,297.1159248352051,-1367.7805232097232,121
16,3000,3000,321.4025900363922,-1181.8270504745792,159
