episode,step,env_step,total_time,episode_reward
1,0,0,0.13253092765808105,-1142.6468980247612
2,200,200,15.500911235809326,-1372.4484978192554
3,400,400,37.903419971466064,-1369.7344403952613
4,600,600,61.73650050163269,-1259.166128127704
5,800,800,86.76398038864136,-1114.396951228843
6,1000,1000,114.52413940429688,-498.47279849077074
7,1200,1200,143.0132293701172,-247.92503890991972
8,1400,1400,171.3782193660736,-248.72957923728626
9,1600,1600,200.02625179290771,-248.9097818041532
10,1800,1800,228.1373393535614,-248.27423736519862
11,2000,2000,256.3057882785797,-248.18347794832522
12,2200,2200,283.7552614212036,-247.24757415200685
13,2400,2400,311.889621257782,-249.2448975401354
14,2600,2600,340.0054244995117,-249.24200419685147
15,2800,2800,368.64371371269226,-249.51620210746938
16,3000,3000,397.50840067863464,-249.86776553674625
