episode,step,env_step,total_time,episode_reward,num_inducing_points
1,0,0,0.10901165008544922,-909.6811093647008,256
2,200,200,0.1850905418395996,-776.1237972533586,256
3,400,400,0.25779271125793457,-951.0544161415422,256
4,600,600,0.33238649368286133,-991.2850611037533,256
5,800,800,45.00181794166565,-1369.3850886230755,256
6,1000,1000,66.33442783355713,-1279.8946166413841,256
7,1200,1200,86.62371039390564,-128.3754532085884,256
8,1400,1400,106.80100584030151,-128.53196932003007,256
9,1600,1600,125.33564591407776,-128.4804011598938,256
10,1800,1800,144.02773308753967,-128.44582335778102,256
11,2000,2000,163.70868587493896,-128.97356119262295,256
12,2200,2200,185.51047825813293,-128.82383561293545,256
13,2400,2400,208.17213010787964,-128.26932498019232,256
14,2600,2600,229.3255331516266,-128.71625757056373,256
15,2800,2800,249.96200323104858,-128.61133312429226,256
16,3000,3000,270.5411262512207,-127.94053913509377,256
