episode,step,env_step,total_time,episode_reward,num_inducing_points
1,0,0,0.11605191230773926,-1163.2867886560791,256
2,200,200,0.20095205307006836,-1070.5325101373842,256
3,400,400,0.27986574172973633,-1178.1498552855467,256
4,600,600,0.35768604278564453,-1173.4176746693497,256
5,800,800,57.41634702682495,-1223.977627989996,256
6,1000,1000,83.43790125846863,-247.6264539776289,256
7,1200,1200,109.1477403640747,-246.0127716855027,256
8,1400,1400,135.10815477371216,-244.98354673407502,256
9,1600,1600,161.23147916793823,-121.14853549726999,256
10,1800,1800,187.6717894077301,-121.45321633350369,256
11,2000,2000,214.24226140975952,-120.61099343015722,256
12,2200,2200,240.97651076316833,-119.76908111284173,256
13,2400,2400,267.8064296245575,-120.44086363762213,256
14,2600,2600,294.3714396953583,-120.8227907687268,256
15,2800,2800,321.23932099342346,-121.73186910440663,256
16,3000,3000,348.0667564868927,-122.19989608470124,256
