episode,step,env_step,total_time,episode_reward
1,0,0,0.10858678817749023,-1771.1797296983405
2,200,200,19.917874574661255,-1610.9850830873356
3,400,400,47.03600239753723,-1189.4900441660204
4,600,600,78.56976795196533,-1096.9505484164033
5,800,800,109.87889528274536,-1028.5941074949499
6,1000,1000,143.41522121429443,-980.8971851343127
7,1200,1200,172.23424673080444,-615.6187616902955
8,1400,1400,201.72467827796936,-609.5255954230254
9,1600,1600,230.856951713562,-1053.6655409883551
10,1800,1800,259.7435553073883,-850.3399388932567
11,2000,2000,290.50836515426636,-590.256316854752
12,2200,2200,323.65780329704285,-592.4837879348562
13,2400,2400,358.0417408943176,-596.3880580102214
14,2600,2600,390.1716778278351,-508.2251708445717
15,2800,2800,421.03340101242065,-594.2576731690071
16,3000,3000,451.0396318435669,-615.9622918267078
