episode,step,env_step,total_time,episode_reward
1,0,0,0.10944652557373047,-1080.0770896175793
2,200,200,15.380357265472412,-1056.1511359754209
3,400,400,38.06860685348511,-1475.2956866347035
4,600,600,62.929288148880005,-1140.712429296039
5,800,800,89.12964653968811,-752.9510304613138
6,1000,1000,116.9360203742981,-250.26802055430858
7,1200,1200,145.17914724349976,-123.72106136891605
8,1400,1400,173.01765513420105,-124.2517008446813
9,1600,1600,200.3952670097351,-124.49313972362314
10,1800,1800,227.7082314491272,-126.09194169531202
11,2000,2000,254.75918197631836,-126.33590195555125
12,2200,2200,283.4553105831146,-127.73407108005952
13,2400,2400,313.04709005355835,-251.04860810864872
14,2600,2600,342.3142833709717,-247.49008387489562
15,2800,2800,371.5610740184784,-247.68522608037588
16,3000,3000,401.4334075450897,-123.44208393679287
