episode,step,env_step,total_time,episode_reward,num_inducing_points
1,0,0,0.1115415096282959,-1597.8348628006875,0
2,200,200,0.18993139266967773,-1588.163679062567,0
3,400,400,0.25986719131469727,-1542.9157976509948,0
4,600,600,0.34012269973754883,-1591.6844395186379,0
5,800,800,43.26001334190369,-1419.0935591663563,0
6,1000,1000,73.04008769989014,-1281.3700819553683,0
7,1200,1200,101.78112864494324,-1121.770433484733,0
8,1400,1400,129.09999060630798,-860.9843530961507,0
9,1600,1600,156.95987582206726,-1006.560779647212,0
10,1800,1800,184.69524002075195,-486.43257266492964,0
11,2000,2000,213.41094088554382,-482.915626926875,0
12,2200,2200,244.1901340484619,-481.64719326596077,0
13,2400,2400,273.17544174194336,-480.25950984112444,0
14,2600,2600,302.5049395561218,-480.23026134350687,0
15,2800,2800,331.4350781440735,-483.6353010704018,0
16,3000,3000,359.25524830818176,-483.5708815924632,0
